mouseid,fa,pten,somasize,numctrl,numpten,prop,meanss_pten,meanss_all
9,2,0,91.303,15,34,69.3877551,103.5247333,109.4920204
9,2,1,115.231,15,34,69.3877551,112.1246471,109.4920204
9,2,1,116.58,15,34,69.3877551,112.1246471,109.4920204
9,2,1,106.865,15,34,69.3877551,112.1246471,109.4920204
9,2,1,90.134,15,34,69.3877551,112.1246471,109.4920204
9,2,1,93.102,15,34,69.3877551,112.1246471,109.4920204
9,2,1,118.469,15,34,69.3877551,112.1246471,109.4920204
9,2,1,128.724,15,34,69.3877551,112.1246471,109.4920204
9,2,1,129.443,15,34,69.3877551,112.1246471,109.4920204
9,2,1,116.04,15,34,69.3877551,112.1246471,109.4920204
9,2,1,127.285,15,34,69.3877551,112.1246471,109.4920204
9,2,1,108.844,15,34,69.3877551,112.1246471,109.4920204
9,2,1,84.467,15,34,69.3877551,112.1246471,109.4920204
9,2,1,114.421,15,34,69.3877551,112.1246471,109.4920204
9,2,1,102.727,15,34,69.3877551,112.1246471,109.4920204
9,2,1,115.411,15,34,69.3877551,112.1246471,109.4920204
9,2,1,117.3,15,34,69.3877551,112.1246471,109.4920204
9,2,1,99.399,15,34,69.3877551,112.1246471,109.4920204
9,2,1,98.589,15,34,69.3877551,112.1246471,109.4920204
9,2,1,116.67,15,34,69.3877551,112.1246471,109.4920204
9,2,1,91.303,15,34,69.3877551,112.1246471,109.4920204
9,2,1,116.58,15,34,69.3877551,112.1246471,109.4920204
9,2,1,132.052,15,34,69.3877551,112.1246471,109.4920204
9,2,1,94.451,15,34,69.3877551,112.1246471,109.4920204
9,2,1,127.644,15,34,69.3877551,112.1246471,109.4920204
9,2,1,93.192,15,34,69.3877551,112.1246471,109.4920204
9,2,1,123.506,15,34,69.3877551,112.1246471,109.4920204
9,2,1,102.367,15,34,69.3877551,112.1246471,109.4920204
9,2,1,134.661,15,34,69.3877551,112.1246471,109.4920204
9,2,1,105.965,15,34,69.3877551,112.1246471,109.4920204
9,2,1,106.685,15,34,69.3877551,112.1246471,109.4920204
9,2,1,106.685,15,34,69.3877551,112.1246471,109.4920204
9,2,1,136.01,15,34,69.3877551,112.1246471,109.4920204
9,2,1,137.539,15,34,69.3877551,112.1246471,109.4920204
9,2,1,103.897,15,34,69.3877551,112.1246471,109.4920204
10,2,0,103.807,27,29,51.7857143,114.3978519,118.4691071
10,2,0,142.127,27,29,51.7857143,114.3978519,118.4691071
10,2,0,116.49,27,29,51.7857143,114.3978519,118.4691071
10,2,0,109.114,27,29,51.7857143,114.3978519,118.4691071
10,2,0,100.838,27,29,51.7857143,114.3978519,118.4691071
10,2,0,104.796,27,29,51.7857143,114.3978519,118.4691071
10,2,0,81.768,27,29,51.7857143,114.3978519,118.4691071
10,2,0,142.397,27,29,51.7857143,114.3978519,118.4691071
10,2,0,104.076,27,29,51.7857143,114.3978519,118.4691071
10,2,0,117.48,27,29,51.7857143,114.3978519,118.4691071
10,2,0,124.946,27,29,51.7857143,114.3978519,118.4691071
10,2,0,96.34,27,29,51.7857143,114.3978519,118.4691071
10,2,0,100.029,27,29,51.7857143,114.3978519,118.4691071
10,2,0,126.115,27,29,51.7857143,114.3978519,118.4691071
10,2,0,112.262,27,29,51.7857143,114.3978519,118.4691071
10,2,0,96.161,27,29,51.7857143,114.3978519,118.4691071
10,2,0,116.13,27,29,51.7857143,114.3978519,118.4691071
10,2,0,94.182,27,29,51.7857143,114.3978519,118.4691071
10,2,0,142.037,27,29,51.7857143,114.3978519,118.4691071
10,2,0,123.956,27,29,51.7857143,114.3978519,118.4691071
10,2,0,120.718,27,29,51.7857143,114.3978519,118.4691071
10,2,0,106.865,27,29,51.7857143,114.3978519,118.4691071
10,2,0,100.928,27,29,51.7857143,114.3978519,118.4691071
10,2,0,116.31,27,29,51.7857143,114.3978519,118.4691071
10,2,0,166.324,27,29,51.7857143,114.3978519,118.4691071
10,2,0,107.945,27,29,51.7857143,114.3978519,118.4691071
10,2,0,114.601,27,29,51.7857143,114.3978519,118.4691071
10,2,1,158.229,27,29,51.7857143,122.2595862,118.4691071
10,2,1,141.137,27,29,51.7857143,122.2595862,118.4691071
10,2,1,103.807,27,29,51.7857143,122.2595862,118.4691071
10,2,1,117.39,27,29,51.7857143,122.2595862,118.4691071
10,2,1,108.664,27,29,51.7857143,122.2595862,118.4691071
10,2,1,117.48,27,29,51.7857143,122.2595862,118.4691071
10,2,1,115.95,27,29,51.7857143,122.2595862,118.4691071
10,2,1,90.493,27,29,51.7857143,122.2595862,118.4691071
10,2,1,124.586,27,29,51.7857143,122.2595862,118.4691071
10,2,1,127.554,27,29,51.7857143,122.2595862,118.4691071
10,2,1,158.409,27,29,51.7857143,122.2595862,118.4691071
10,2,1,92.113,27,29,51.7857143,122.2595862,118.4691071
10,2,1,102.277,27,29,51.7857143,122.2595862,118.4691071
10,2,1,112.892,27,29,51.7857143,122.2595862,118.4691071
10,2,1,134.301,27,29,51.7857143,122.2595862,118.4691071
10,2,1,126.655,27,29,51.7857143,122.2595862,118.4691071
10,2,1,160.747,27,29,51.7857143,122.2595862,118.4691071
10,2,1,110.823,27,29,51.7857143,122.2595862,118.4691071
10,2,1,86.446,27,29,51.7857143,122.2595862,118.4691071
10,2,1,138.169,27,29,51.7857143,122.2595862,118.4691071
10,2,1,130.883,27,29,51.7857143,122.2595862,118.4691071
10,2,1,143.386,27,29,51.7857143,122.2595862,118.4691071
10,2,1,130.253,27,29,51.7857143,122.2595862,118.4691071
10,2,1,112.982,27,29,51.7857143,122.2595862,118.4691071
10,2,1,141.497,27,29,51.7857143,122.2595862,118.4691071
10,2,1,138.979,27,29,51.7857143,122.2595862,118.4691071
10,2,1,112.892,27,29,51.7857143,122.2595862,118.4691071
10,2,1,110.913,27,29,51.7857143,122.2595862,118.4691071
10,2,1,95.621,27,29,51.7857143,122.2595862,118.4691071
11,2,0,71.041,7,20,74.0740741,80.81385714,82.77985185
11,2,0,85.209,7,20,74.0740741,80.81385714,82.77985185
11,2,0,72.863,7,20,74.0740741,80.81385714,82.77985185
11,2,0,90.673,7,20,74.0740741,80.81385714,82.77985185
11,2,0,87.233,7,20,74.0740741,80.81385714,82.77985185
11,2,0,90.673,7,20,74.0740741,80.81385714,82.77985185
11,2,0,68.005,7,20,74.0740741,80.81385714,82.77985185
11,2,1,86.625,7,20,74.0740741,83.46795,82.77985185
11,2,1,67.803,7,20,74.0740741,83.46795,82.77985185
11,2,1,75.291,7,20,74.0740741,83.46795,82.77985185
11,2,1,92.697,7,20,74.0740741,83.46795,82.77985185
11,2,1,57.076,7,20,74.0740741,83.46795,82.77985185
11,2,1,71.648,7,20,74.0740741,83.46795,82.77985185
11,2,1,72.863,7,20,74.0740741,83.46795,82.77985185
11,2,1,82.982,7,20,74.0740741,83.46795,82.77985185
11,2,1,74.886,7,20,74.0740741,83.46795,82.77985185
11,2,1,85.209,7,20,74.0740741,83.46795,82.77985185
11,2,1,72.863,7,20,74.0740741,83.46795,82.77985185
11,2,1,80.351,7,20,74.0740741,83.46795,82.77985185
11,2,1,104.031,7,20,74.0740741,83.46795,82.77985185
11,2,1,101.805,7,20,74.0740741,83.46795,82.77985185
11,2,1,77.922,7,20,74.0740741,83.46795,82.77985185
11,2,1,73.672,7,20,74.0740741,83.46795,82.77985185
11,2,1,91.685,7,20,74.0740741,83.46795,82.77985185
11,2,1,101.4,7,20,74.0740741,83.46795,82.77985185
11,2,1,113.544,7,20,74.0740741,83.46795,82.77985185
11,2,1,85.006,7,20,74.0740741,83.46795,82.77985185
12,2,0,74.684,34,53,60.9195402,95.05461765,102.6472644
12,2,0,108.282,34,53,60.9195402,95.05461765,102.6472644
12,2,0,76.303,34,53,60.9195402,95.05461765,102.6472644
12,2,0,90.066,34,53,60.9195402,95.05461765,102.6472644
12,2,0,69.827,34,53,60.9195402,95.05461765,102.6472644
12,2,0,83.589,34,53,60.9195402,95.05461765,102.6472644
12,2,0,74.077,34,53,60.9195402,95.05461765,102.6472644
12,2,0,121.438,34,53,60.9195402,95.05461765,102.6472644
12,2,0,89.864,34,53,60.9195402,95.05461765,102.6472644
12,2,0,110.306,34,53,60.9195402,95.05461765,102.6472644
12,2,0,69.827,34,53,60.9195402,95.05461765,102.6472644
12,2,0,70.231,34,53,60.9195402,95.05461765,102.6472644
12,2,0,99.376,34,53,60.9195402,95.05461765,102.6472644
12,2,0,95.531,34,53,60.9195402,95.05461765,102.6472644
12,2,0,101.603,34,53,60.9195402,95.05461765,102.6472644
12,2,0,86.625,34,53,60.9195402,95.05461765,102.6472644
12,2,0,105.043,34,53,60.9195402,95.05461765,102.6472644
12,2,0,84.399,34,53,60.9195402,95.05461765,102.6472644
12,2,0,108.282,34,53,60.9195402,95.05461765,102.6472644
12,2,0,96.745,34,53,60.9195402,95.05461765,102.6472644
12,2,0,87.84,34,53,60.9195402,95.05461765,102.6472644
12,2,0,90.471,34,53,60.9195402,95.05461765,102.6472644
12,2,0,114.151,34,53,60.9195402,95.05461765,102.6472644
12,2,0,99.174,34,53,60.9195402,95.05461765,102.6472644
12,2,0,95.328,34,53,60.9195402,95.05461765,102.6472644
12,2,0,80.554,34,53,60.9195402,95.05461765,102.6472644
12,2,0,106.46,34,53,60.9195402,95.05461765,102.6472644
12,2,0,112.735,34,53,60.9195402,95.05461765,102.6472644
12,2,0,104.031,34,53,60.9195402,95.05461765,102.6472644
12,2,0,115.77,34,53,60.9195402,95.05461765,102.6472644
12,2,0,122.854,34,53,60.9195402,95.05461765,102.6472644
12,2,0,100.186,34,53,60.9195402,95.05461765,102.6472644
12,2,0,82.578,34,53,60.9195402,95.05461765,102.6472644
12,2,0,103.627,34,53,60.9195402,95.05461765,102.6472644
12,2,1,109.496,34,53,60.9195402,107.5180189,102.6472644
12,2,1,90.471,34,53,60.9195402,107.5180189,102.6472644
12,2,1,119.414,34,53,60.9195402,107.5180189,102.6472644
12,2,1,83.994,34,53,60.9195402,107.5180189,102.6472644
12,2,1,101.805,34,53,60.9195402,107.5180189,102.6472644
12,2,1,125.89,34,53,60.9195402,107.5180189,102.6472644
12,2,1,102.412,34,53,60.9195402,107.5180189,102.6472644
12,2,1,102.615,34,53,60.9195402,107.5180189,102.6472644
12,2,1,143.903,34,53,60.9195402,107.5180189,102.6472644
12,2,1,80.351,34,53,60.9195402,107.5180189,102.6472644
12,2,1,96.138,34,53,60.9195402,107.5180189,102.6472644
12,2,1,117.187,34,53,60.9195402,107.5180189,102.6472644
12,2,1,103.627,34,53,60.9195402,107.5180189,102.6472644
12,2,1,86.423,34,53,60.9195402,107.5180189,102.6472644
12,2,1,90.876,34,53,60.9195402,107.5180189,102.6472644
12,2,1,88.649,34,53,60.9195402,107.5180189,102.6472644
12,2,1,101.603,34,53,60.9195402,107.5180189,102.6472644
12,2,1,126.295,34,53,60.9195402,107.5180189,102.6472644
12,2,1,105.651,34,53,60.9195402,107.5180189,102.6472644
12,2,1,106.865,34,53,60.9195402,107.5180189,102.6472644
12,2,1,143.903,34,53,60.9195402,107.5180189,102.6472644
12,2,1,88.447,34,53,60.9195402,107.5180189,102.6472644
12,2,1,82.982,34,53,60.9195402,107.5180189,102.6472644
12,2,1,123.866,34,53,60.9195402,107.5180189,102.6472644
12,2,1,95.936,34,53,60.9195402,107.5180189,102.6472644
12,2,1,84.804,34,53,60.9195402,107.5180189,102.6472644
12,2,1,131.153,34,53,60.9195402,107.5180189,102.6472644
12,2,1,60.921,34,53,60.9195402,107.5180189,102.6472644
12,2,1,107.067,34,53,60.9195402,107.5180189,102.6472644
12,2,1,101.198,34,53,60.9195402,107.5180189,102.6472644
12,2,1,85.209,34,53,60.9195402,107.5180189,102.6472644
12,2,1,105.448,34,53,60.9195402,107.5180189,102.6472644
12,2,1,75.089,34,53,60.9195402,107.5180189,102.6472644
12,2,1,100.793,34,53,60.9195402,107.5180189,102.6472644
12,2,1,90.471,34,53,60.9195402,107.5180189,102.6472644
12,2,1,56.468,34,53,60.9195402,107.5180189,102.6472644
12,2,1,136.415,34,53,60.9195402,107.5180189,102.6472644
12,2,1,138.034,34,53,60.9195402,107.5180189,102.6472644
12,2,1,74.077,34,53,60.9195402,107.5180189,102.6472644
12,2,1,92.697,34,53,60.9195402,107.5180189,102.6472644
12,2,1,152.809,34,53,60.9195402,107.5180189,102.6472644
12,2,1,133.784,34,53,60.9195402,107.5180189,102.6472644
12,2,1,132.367,34,53,60.9195402,107.5180189,102.6472644
12,2,1,102.817,34,53,60.9195402,107.5180189,102.6472644
12,2,1,92.9,34,53,60.9195402,107.5180189,102.6472644
12,2,1,113.342,34,53,60.9195402,107.5180189,102.6472644
12,2,1,120.021,34,53,60.9195402,107.5180189,102.6472644
12,2,1,135.605,34,53,60.9195402,107.5180189,102.6472644
12,2,1,125.081,34,53,60.9195402,107.5180189,102.6472644
12,2,1,144.915,34,53,60.9195402,107.5180189,102.6472644
12,2,1,103.222,34,53,60.9195402,107.5180189,102.6472644
12,2,1,189.847,34,53,60.9195402,107.5180189,102.6472644
12,2,1,93.102,34,53,60.9195402,107.5180189,102.6472644
13,2,0,89.661,22,38,63.3333333,93.73686364,102.57085
13,2,0,83.994,22,38,63.3333333,93.73686364,102.57085
13,2,0,95.936,22,38,63.3333333,93.73686364,102.57085
13,2,0,107.675,22,38,63.3333333,93.73686364,102.57085
13,2,0,84.804,22,38,63.3333333,93.73686364,102.57085
13,2,0,114.758,22,38,63.3333333,93.73686364,102.57085
13,2,0,90.673,22,38,63.3333333,93.73686364,102.57085
13,2,0,78.53,22,38,63.3333333,93.73686364,102.57085
13,2,0,105.853,22,38,63.3333333,93.73686364,102.57085
13,2,0,120.021,22,38,63.3333333,93.73686364,102.57085
13,2,0,90.876,22,38,63.3333333,93.73686364,102.57085
13,2,0,93.709,22,38,63.3333333,93.73686364,102.57085
13,2,0,123.259,22,38,63.3333333,93.73686364,102.57085
13,2,0,85.006,22,38,63.3333333,93.73686364,102.57085
13,2,0,84.197,22,38,63.3333333,93.73686364,102.57085
13,2,0,83.792,22,38,63.3333333,93.73686364,102.57085
13,2,0,75.291,22,38,63.3333333,93.73686364,102.57085
13,2,0,86.018,22,38,63.3333333,93.73686364,102.57085
13,2,0,109.496,22,38,63.3333333,93.73686364,102.57085
13,2,0,78.934,22,38,63.3333333,93.73686364,102.57085
13,2,0,99.579,22,38,63.3333333,93.73686364,102.57085
13,2,0,80.149,22,38,63.3333333,93.73686364,102.57085
13,2,1,104.841,22,38,63.3333333,107.6852632,102.57085
13,2,1,98.162,22,38,63.3333333,107.6852632,102.57085
13,2,1,84.601,22,38,63.3333333,107.6852632,102.57085
13,2,1,108.079,22,38,63.3333333,107.6852632,102.57085
13,2,1,104.234,22,38,63.3333333,107.6852632,102.57085
13,2,1,130.545,22,38,63.3333333,107.6852632,102.57085
13,2,1,114.961,22,38,63.3333333,107.6852632,102.57085
13,2,1,136.82,22,38,63.3333333,107.6852632,102.57085
13,2,1,116.782,22,38,63.3333333,107.6852632,102.57085
13,2,1,90.673,22,38,63.3333333,107.6852632,102.57085
13,2,1,93.507,22,38,63.3333333,107.6852632,102.57085
13,2,1,106.865,22,38,63.3333333,107.6852632,102.57085
13,2,1,79.542,22,38,63.3333333,107.6852632,102.57085
13,2,1,86.018,22,38,63.3333333,107.6852632,102.57085
13,2,1,98.162,22,38,63.3333333,107.6852632,102.57085
13,2,1,147.951,22,38,63.3333333,107.6852632,102.57085
13,2,1,118.199,22,38,63.3333333,107.6852632,102.57085
13,2,1,133.986,22,38,63.3333333,107.6852632,102.57085
13,2,1,132.165,22,38,63.3333333,107.6852632,102.57085
13,2,1,91.281,22,38,63.3333333,107.6852632,102.57085
13,2,1,104.234,22,38,63.3333333,107.6852632,102.57085
13,2,1,107.27,22,38,63.3333333,107.6852632,102.57085
13,2,1,127.105,22,38,63.3333333,107.6852632,102.57085
13,2,1,113.544,22,38,63.3333333,107.6852632,102.57085
13,2,1,103.424,22,38,63.3333333,107.6852632,102.57085
13,2,1,97.757,22,38,63.3333333,107.6852632,102.57085
13,2,1,93.304,22,38,63.3333333,107.6852632,102.57085
13,2,1,106.865,22,38,63.3333333,107.6852632,102.57085
13,2,1,117.39,22,38,63.3333333,107.6852632,102.57085
13,2,1,113.139,22,38,63.3333333,107.6852632,102.57085
13,2,1,86.221,22,38,63.3333333,107.6852632,102.57085
13,2,1,105.043,22,38,63.3333333,107.6852632,102.57085
13,2,1,97.757,22,38,63.3333333,107.6852632,102.57085
13,2,1,131.76,22,38,63.3333333,107.6852632,102.57085
13,2,1,103.02,22,38,63.3333333,107.6852632,102.57085
13,2,1,118.402,22,38,63.3333333,107.6852632,102.57085
13,2,1,109.699,22,38,63.3333333,107.6852632,102.57085
13,2,1,78.732,22,38,63.3333333,107.6852632,102.57085
